access,authority,category,category_local,error,full_info,headers,project,publication_date,publication_datetime,publication_lastmodified,publication_time,source,source_file_url,source_filename,source_page_url,source_scraper,title,year
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par Electricité de France-Production Electrique Insulaire
Avis sur projet du 28 juin 2023
    
        2023 PC04
            
                pdf - 1.6 Mo
            
        
    
    


    
        Réponse du maître d'ouvrage à l'avis de la MRAe
            
                pdf - 1.9 Mo
            
        
    
    


    
        Annexe à la réponse du maître d'ouvrage
            
                pdf - 3.8 Mo","{'Content-Length': '1971827', 'Date': 'Tue, 16 Jul 2024 14:18:05 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 06:23:07 GMT', 'Etag': '""6501554b-1e1673""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}","Projet de centrale de production d'électricité, sur la commune d'AJACCIO (2A)",2023-09-13,2023-09-13 06:23:07 UTC,"Wed, 13 Sep 2023 06:23:07 GMT",06:23:07 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/p7_-_memoire_de_reponse_mrae.pdf,p7_-_memoire_de_reponse_mrae.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis Réponse du maître d'ouvrage à l'avis de la MRAe,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par Electricité de France-Production Electrique Insulaire
Avis sur projet du 28 juin 2023
    
        2023 PC04
            
                pdf - 1.6 Mo
            
        
    
    


    
        Réponse du maître d'ouvrage à l'avis de la MRAe
            
                pdf - 1.9 Mo
            
        
    
    


    
        Annexe à la réponse du maître d'ouvrage
            
                pdf - 3.8 Mo","{'Content-Length': '1650958', 'Date': 'Tue, 16 Jul 2024 14:18:07 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 05 Jul 2023 09:16:25 GMT', 'Etag': '""64a534e9-19310e""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}","Projet de centrale de production d'électricité, sur la commune d'AJACCIO (2A)",2023-07-05,2023-07-05 09:16:25 UTC,"Wed, 05 Jul 2023 09:16:25 GMT",09:16:25 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_centrale_ricanto_ajaccio_vdef_pc04.pdf,mrae_avis_centrale_ricanto_ajaccio_vdef_pc04.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC04,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la SOCIETE CORSICA ENERGIA
Avis sur projet du 03 juillet 2023
    
        2023 PC05
            
                pdf - 8.1 Mo","{'Content-Length': '8477317', 'Date': 'Tue, 16 Jul 2024 14:18:08 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 05 Jul 2023 12:24:20 GMT', 'Etag': '""64a560f4-815a85""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}","Projet de centrale photovoltaïque flottante, sur la commune de CUTTOLI-CORTICCHIATO (2A)",2023-07-05,2023-07-05 12:24:20 UTC,"Wed, 05 Jul 2023 12:24:20 GMT",12:24:20 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_cuttoli_corticchiato_pv_vdef.pdf,mrae_avis_cuttoli_corticchiato_pv_vdef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC05,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la SOCIETE CORSE TRAVAUX
Avis sur projet du 04 juillet 2023
    
        2023 PC06
            
                pdf - 12.4 Mo","{'Content-Length': '12953508', 'Date': 'Tue, 16 Jul 2024 14:18:10 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 05 Jul 2023 12:29:10 GMT', 'Etag': '""64a56216-c5a7a4""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}","Projet de carrière de Mandolfa, sur la commune de GIUNCAGGIO (2B)",2023-07-05,2023-07-05 12:29:10 UTC,"Wed, 05 Jul 2023 12:29:10 GMT",12:29:10 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_carriere_mandolfa_vdef.pdf,mrae_avis_carriere_mandolfa_vdef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC06,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la société LANFRANCHI ENVIRONNEMENT
Avis sur projet du 10 juillet 2023
    
        2023 PC07
            
                pdf - 670.4 ko","{'Content-Length': '686454', 'Date': 'Tue, 16 Jul 2024 14:18:11 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 26 Jul 2023 09:42:19 GMT', 'Etag': '""64c0ea7b-a7976""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}","Projet d'installation de stockage de déchets non dangereux, sur la commune de VIGGIANELLO (2A)",2023-07-26,2023-07-26 09:42:19 UTC,"Wed, 26 Jul 2023 09:42:19 GMT",09:42:19 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_modification_isdnd_viggianello_vdef-2.pdf,mrae_avis_modification_isdnd_viggianello_vdef-2.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC07,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la société BETAG
Avis sur projet du 02 octobre 2023
    
        2023 PC08
            
                pdf - 4.4 Mo
            
        
    
    


    
        Réponse du maître d'ouvrage à l'avis de la MRAe
            
                pdf - 666.2 ko","{'Content-Length': '682168', 'Date': 'Tue, 16 Jul 2024 14:18:13 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 21 Nov 2023 14:25:28 GMT', 'Etag': '""655cbdd8-a68b8""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}","Projet de carrière, sur la commune de LINGUIZZETTA (2B)",2023-11-21,2023-11-21 14:25:28 UTC,"Tue, 21 Nov 2023 14:25:28 GMT",14:25:28 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/reponse_mrae_-_dossier_linguizzetta_-_octobre_2023_1_.pdf,reponse_mrae_-_dossier_linguizzetta_-_octobre_2023_1_.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis Réponse du maître d'ouvrage à l'avis de la MRAe,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la société BETAG
Avis sur projet du 02 octobre 2023
    
        2023 PC08
            
                pdf - 4.4 Mo
            
        
    
    


    
        Réponse du maître d'ouvrage à l'avis de la MRAe
            
                pdf - 666.2 ko","{'Content-Length': '4612730', 'Date': 'Tue, 16 Jul 2024 14:18:15 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 04 Oct 2023 09:01:50 GMT', 'Etag': '""651d29fe-46627a""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}","Projet de carrière, sur la commune de LINGUIZZETTA (2B)",2023-10-04,2023-10-04 09:01:50 UTC,"Wed, 04 Oct 2023 09:01:50 GMT",09:01:50 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_carriere_betag_vdef.pdf,mrae_avis_carriere_betag_vdef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC08,2023
private,MRAe Corse,Avis,Avis rendus sur projets,False,"Dossier porté par la société CORSICA SOLE 39
Avis sur projet du 18 octobre 2023
    
        2023 PC09
            
                pdf - 1.9 Mo","{'Content-Length': '2015774', 'Date': 'Tue, 16 Jul 2024 14:18:17 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 18 Oct 2023 14:34:55 GMT', 'Etag': '""652fed0f-1ec21e""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}","Projet de centrale photovoltaïque au sol, sur la commune de MOROSAGLIA (2B)",2023-10-18,2023-10-18 14:34:55 UTC,"Wed, 18 Oct 2023 14:34:55 GMT",14:34:55 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/mrae_avis_morosaglia_pv_vdef.pdf,mrae_avis_morosaglia_pv_vdef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-corse-en-2023-a1202.html?lang=fr,MRAe Scraper,Avis 2023 PC09,2023
private,MRAe Corse,Avis,Avis rendus sur plans et programmes,False,"Avis délibéré sur saisine de la Commune de Nonza (Haute Corse)
Avis du 07 mars 2023
    
        2022AC12
            
                pdf - 2.3 Mo","{'Content-Length': '2413411', 'Date': 'Tue, 16 Jul 2024 14:18:19 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 15 Mar 2023 10:00:40 GMT', 'Etag': '""64119748-24d363""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Projet d'élaboration du plan local d'urbanisme (PLU) de Nonza (2B),2023-03-15,2023-03-15 10:00:40 UTC,"Wed, 15 Mar 2023 10:00:40 GMT",10:00:40 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023-avis_mrae-plu-nonza.pdf,2023-avis_mrae-plu-nonza.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1182.html?lang=fr,MRAe Scraper,Avis 2022AC12,2023
private,MRAe Corse,Avis,Avis rendus sur plans et programmes,False,"Avis délibéré sur saisine de la Commune de Lecci (Corse du Sud)
Avis du 02 avril 2023
    
        2023AC01
            
                pdf - 4.6 Mo","{'Content-Length': '4842598', 'Date': 'Tue, 16 Jul 2024 14:18:21 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 05 Apr 2023 05:15:21 GMT', 'Etag': '""642d03e9-49e466""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Projet de révision du plan local d'urbanisme (PLU) de Lecci (2A),2023-04-05,2023-04-05 05:15:21 UTC,"Wed, 05 Apr 2023 05:15:21 GMT",05:15:21 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023-avis_mrae-plu-lecci_vdef.pdf,2023-avis_mrae-plu-lecci_vdef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1182.html?lang=fr,MRAe Scraper,Avis 2023AC01,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes du Pays Loudunais (Vienne)
Avis du 6 janvier 2023 / PP-2022-13267
    
        2023ANA2
            
                pdf - 2.2 Mo","{'Content-Length': '2326272', 'Date': 'Tue, 16 Jul 2024 14:18:23 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 10 Jan 2023 10:30:14 GMT', 'Etag': '""63bd3e36-237f00""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Projet d'élaboration du plan climat air énergie territorial (PCAET) du Pays Loudunais (86),2023-01-10,2023-01-10 10:30:14 UTC,"Tue, 10 Jan 2023 10:30:14 GMT",10:30:14 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2022_13267_e_pcaet_pays_loudunais_86_mrae_signe_v2.pdf,pp_2022_13267_e_pcaet_pays_loudunais_86_mrae_signe_v2.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA2,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes 4B Sud-Charente (Charente)
Avis du 12 janvier 2023 / PP-2022-13264
    
        2023ANA1
            
                pdf - 554.3 ko","{'Content-Length': '567574', 'Date': 'Tue, 16 Jul 2024 14:18:24 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 12 Jan 2023 13:44:20 GMT', 'Etag': '""63c00eb4-8a916""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Élaboration du plan local d'urbanisme intercommunal (PLUi) de la communauté de communes des 4B SudCharente (16),2023-01-12,2023-01-12 13:44:20 UTC,"Thu, 12 Jan 2023 13:44:20 GMT",13:44:20 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2022-13264_plui_cc4b_sud_charente_vpost_collegiale_20230111_.pdf,pp-2022-13264_plui_cc4b_sud_charente_vpost_collegiale_20230111_.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA1,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes Xaintrie-Val’Dordogne (Corrèze)
Avis du 25 janvier 2023 / PP-2022-13299
    
        2023ANA3
            
                pdf - 378.8 ko","{'Content-Length': '387942', 'Date': 'Tue, 16 Jul 2024 14:18:27 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 26 Jan 2023 08:36:15 GMT', 'Etag': '""63d23b7f-5eb66""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Schéma de cohérence territoriale (ScoT) de la communauté de communes Xaintrie Val'Dordogne (19),2023-01-26,2023-01-26 08:36:15 UTC,"Thu, 26 Jan 2023 08:36:15 GMT",08:36:15 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2022-13299_elab_scot_xvd_collegiale_def_.pdf,pp-2022-13299_elab_scot_xvd_collegiale_def_.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA3,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de Lacq-Orthez (Pyrénées-Atlantiques)
Avis du 26 janvier 2023 / PP-2022-13328
    
        2023ANA4
            
                pdf - 277.1 ko","{'Content-Length': '283744', 'Date': 'Tue, 16 Jul 2024 14:18:29 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 31 Jan 2023 07:38:52 GMT', 'Etag': '""63d8c58c-45460""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du plan local d'urbanisme (PLU) de la commune d'Artix (64),2023-01-31,2023-01-31 07:38:52 UTC,"Tue, 31 Jan 2023 07:38:52 GMT",07:38:52 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2022-13328-ms1-plu-artix_64__vmee_signe.pdf,pp-2022-13328-ms1-plu-artix_64__vmee_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA4,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la commune de Birac-sur-trec (Lot et Garonne)
Avis du 02 février 2023 / PP-2022-13373
    
        2023ANA8
            
                pdf - 389.2 ko","{'Content-Length': '398553', 'Date': 'Tue, 16 Jul 2024 14:18:30 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Fri, 03 Feb 2023 10:30:41 GMT', 'Etag': '""63dce251-614d9""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}","Mise en compatibilité par déclaration de projet du Plan local d'urbanisme (PLU) de la commune de Birac-sur-Trec (47) pour permettre un projet de centrale photovoltaique flottante (ancienne carrière ""Régeaud"")",2023-02-03,2023-02-03 10:30:41 UTC,"Fri, 03 Feb 2023 10:30:41 GMT",10:30:41 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2022_13373_mec_biracsurtrec_vmee_rv.pdf,pp_2022_13373_mec_biracsurtrec_vmee_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA8,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la commune de Chasteaux (Corrèze)
Avis du 03 février 2023 / PP-2022-13348
    
        2023ANA5
            
                pdf - 413.3 ko","{'Content-Length': '423263', 'Date': 'Tue, 16 Jul 2024 14:18:32 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Fri, 03 Feb 2023 10:26:45 GMT', 'Etag': '""63dce165-6755f""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Élaboration du Plan local d'urbanisme (PLU) de la commune de Chasteaux (19),2023-02-03,2023-02-03 10:26:45 UTC,"Fri, 03 Feb 2023 10:26:45 GMT",10:26:45 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2022-13348-e-plu-chasteaux_19__vmee_rv.pdf,pp-2022-13348-e-plu-chasteaux_19__vmee_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA5,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de Fumel vallée du Lot (Lot-et-Garonne)
Avis du 03 février 2023 / PP-2022-13354
    
        2023ANA6
            
                pdf - 943.6 ko","{'Content-Length': '966257', 'Date': 'Tue, 16 Jul 2024 14:18:34 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 09 Feb 2023 13:12:02 GMT', 'Etag': '""63e4f122-ebe71""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification du Plan local d'urbanisme (PLU) de la commune de Saint-Sylvestre-sur-Lot (47),2023-02-09,2023-02-09 13:12:02 UTC,"Thu, 09 Feb 2023 13:12:02 GMT",13:12:02 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2022_13354_m_plu_saint-sylvestre-sur-lot_47_vmee_rv.pdf,pp_2022_13354_m_plu_saint-sylvestre-sur-lot_47_vmee_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA6,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté d’agglomération de La Rochelle (Charente-Maritime)
Avis du 8 février 2023 / PP-2022-13349
    
        2023ANA7
            
                pdf - 2 Mo","{'Content-Length': '2084426', 'Date': 'Tue, 16 Jul 2024 14:18:37 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 09 Feb 2023 13:37:11 GMT', 'Etag': '""63e4f707-1fce4a""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification n°1 du plan local d'urbanisme intercommunal (PLUi) de la communauté d'agglomération de La Rochelle (17),2023-02-09,2023-02-09 13:37:11 UTC,"Thu, 09 Feb 2023 13:37:11 GMT",13:37:11 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2022-13349_a_mee-la_rochelle_collegiale_v3-1.pdf,pp-2022-13349_a_mee-la_rochelle_collegiale_v3-1.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA7,2023
